POINT_COUNT: 35991
[2845.150603 1813.219791]	[2773.463206 1691.515360]
[2846.774077 1815.990193]	[2774.620998 1693.956495]
[2848.270025 1818.457888]	[2775.688986 1696.124279]
[2847.076527 1816.504467]	[2774.836697 1694.409460]
[2849.791131 1820.928336]	[2776.775339 1698.291159]
[2849.018479 1819.671576]	[2776.223572 1697.188735]
[2851.360510 1823.403940]	[2777.897103 1700.456526]
[2850.967289 1822.786189]	[2777.616026 1699.916429]
[2852.910996 1825.877259]	[2779.004727 1702.621670]
[2855.951530 1830.816027]	[2781.174824 1706.950814]
[2854.854923 1829.080620]	[2780.391522 1705.433334]
[2854.409844 1828.344245]	[2780.074085 1704.786835]
[2852.917632 1825.888034]	[2779.009473 1702.631116]
[2844.349151 1876.226611]	[2717.697762 1756.562085]
[2844.501386 1876.328483]	[2717.982166 1756.624531]
[2841.754142 1874.898358]	[2713.678331 1755.813428]
[2843.134435 1875.548473]	[2715.702015 1756.168026]
[2845.472951 1877.063392]	[2719.968779 1757.088655]
[2846.347709 1877.787459]	[2721.883668 1757.554734]
[2847.185947 1878.454680]	[2723.664321 1757.980668]
[2847.264620 1878.516716]	[2723.830198 1758.020190]
[2848.147812 1879.242385]	[2725.751912 1758.486413]
[2848.854612 1879.948097]	[2727.543076 1758.956137]
[2849.294892 1880.623460]	[2729.136794 1759.431069]
[2849.464536 1881.268022]	[2730.530243 1759.911322]
[2849.443969 1881.890986]	[2731.783055 1760.395354]
[2849.285677 1882.498460]	[2732.934364 1760.882239]
[2849.011269 1883.092869]	[2734.000077 1761.371532]
[2831.768271 1871.017776]	[2700.696364 1753.883312]
[2832.253508 1871.187425]	[2701.289158 1753.962514]
[2829.299675 1870.141839]	[2697.653442 1753.470336]
[2829.648848 1870.266884]	[2698.086204 1753.529653]
[2826.847308 1869.324848]	[2694.737597 1753.101160]
[2824.421354 1868.606036]	[2692.033896 1752.805159]
[2826.842946 1869.323502]	[2694.732566 1753.100593]
[2822.024589 1867.996988]	[2689.567601 1752.591062]
[2823.202015 1868.284355]	[2690.755224 1752.687069]
[2814.975001 1866.706568]	[2683.329233 1752.349762]
[2815.488792 1866.776962]	[2683.735892 1752.348998]
[2812.657750 1866.403021]	[2681.523119 1752.364037]
[2819.651243 1867.476504]	[2687.292818 1752.443084]
[2817.302561 1867.051357]	[2685.224125 1752.366384]
[2810.340151 1866.097347]	[2679.711888 1752.376709]
[2808.019094 1865.777884]	[2677.870373 1752.379038]
[2805.700949 1865.468501]	[2676.050270 1752.388891]
[2803.393803 1865.204232]	[2674.327258 1752.432603]
[2836.686803 1872.685043]	[2706.597161 1754.645245]
[2837.624985 1873.048136]	[2707.813766 1754.825433]
[2839.204578 1873.734212]	[2710.013652 1755.186639]
[2839.544050 1873.890776]	[2710.504804 1755.271324]
[2841.368680 1874.722814]	[2713.125328 1755.719038]
[2834.225947 1871.846993]	[2703.637541 1754.261099]
[2835.113810 1872.137735]	[2704.681821 1754.390712]
[2858.906407 1835.743889]	[2783.281011 1711.278738]
[2858.739631 1835.385822]	[2783.163411 1710.958296]
[2859.863364 1838.147481]	[2783.950328 1713.450035]
[2860.405257 1840.503176]	[2784.313745 1715.627663]
[2860.677589 1842.827505]	[2784.478538 1717.809215]
[2860.406879 1840.513024]	[2784.314802 1715.636845]
[2860.792863 1845.133584]	[2784.527630 1719.993115]
[2860.678067 1847.412824]	[2784.407207 1722.180459]
[2860.382660 1849.671166]	[2784.153698 1724.370752]
[2860.013767 1851.920622]	[2783.846031 1726.561964]
[2859.527759 1854.156500]	[2783.452054 1728.755179]
[2858.891327 1856.374684]	[2782.947203 1730.950743]
[2858.173400 1858.583347]	[2782.382239 1733.147762]
[2857.683064 1860.088441]	[2781.996407 1734.645179]
[2857.463490 1860.792521]	[2781.823132 1735.344457]
[2856.816116 1863.008781]	[2781.310095 1737.540155]
[2856.166522 1865.224408]	[2780.795367 1739.735721]
[2855.447464 1867.431854]	[2780.229385 1741.932534]
[2857.540089 1833.292827]	[2782.309910 1709.113297]
[2856.809148 1832.148597]	[2781.787719 1708.113958]
[2848.650094 1883.677672]	[2735.002137 1761.862747]
[2848.599183 1883.750661]	[2735.124279 1761.924680]
[2848.193586 1884.251750]	[2735.934060 1762.355943]
[2847.589958 1884.809303]	[2736.757619 1762.852259]
[2846.762707 1885.302159]	[2737.336507 1763.322718]
[2846.694771 1885.333554]	[2737.365647 1763.354334]
[2845.229589 1885.792608]	[2737.551886 1763.867663]
[2844.676601 1885.924845]	[2737.539073 1764.029700]
[2854.662023 1869.631301]	[2779.614406 1744.130399]
[2853.820430 1871.824136]	[2778.957960 1746.329362]
[2853.591155 1872.403065]	[2778.779398 1746.910855]
[2843.408590 1886.210984]	[2737.474949 1764.388080]
[2842.551607 1886.405818]	[2737.434579 1764.631427]
[2841.549015 1886.625304]	[2737.370123 1764.909613]
[2840.421012 1886.870995]	[2737.295132 1765.221650]
[2839.666996 1887.037327]	[2737.249218 1765.431874]
[2838.290887 1887.342883]	[2737.169562 1765.817106]
[2837.813165 1887.452938]	[2737.149957 1765.953929]
[2836.167275 1887.845137]	[2737.108889 1766.435431]
[2836.032479 1887.877270]	[2737.105501 1766.474883]
[2834.315937 1888.309353]	[2737.109356 1766.994950]
[2834.050574 1888.378581]	[2737.114889 1767.077233]
[2832.723749 1888.756014]	[2737.206034 1767.512872]
[2831.957400 1889.008887]	[2737.329397 1767.791474]
[2831.337995 1889.226807]	[2737.456571 1768.027130]
[2829.876107 1889.689146]	[2737.651259 1768.543156]
[2829.875633 1889.689293]	[2737.651328 1768.543320]
[2827.714278 1890.067566]	[2737.319917 1769.070279]
[2827.697830 1890.069393]	[2737.315280 1769.073475]
[2825.504756 1890.262702]	[2736.592459 1769.460935]
[2824.434205 1890.325055]	[2736.174572 1769.625350]
[2852.932411 1874.011284]	[2778.267194 1748.529082]
[2851.986062 1876.191521]	[2777.533334 1750.729936]
[2850.986573 1878.365318]	[2776.760171 1752.931734]
[2850.141481 1880.110254]	[2776.107841 1754.704843]
[2849.931435 1880.532531]	[2775.945879 1755.134677]
[2848.769915 1882.687138]	[2775.052956 1757.339569]
[2847.481629 1884.826986]	[2774.066336 1759.547021]
[2847.004636 1885.572743]	[2773.701732 1760.320030]
[2846.051364 1886.950137]	[2772.974760 1761.757196]
[2844.384599 1889.045939]	[2771.708367 1763.972179]
[2841.340152 1892.125196]	[2769.406254 1767.304351]
[2840.209410 1893.139733]	[2768.553017 1768.419007]
[2835.924532 1896.896350]	[2765.320022 1772.560428]
[2835.592498 1897.181635]	[2765.069517 1772.875887]
[2830.549366 1901.064845]	[2761.048878 1777.259054]
[2830.885695 1901.212141]	[2761.517510 1777.336163]
[2823.273308 1890.376025]	[2735.687666 1769.790782]
[2818.819321 1890.644899]	[2733.967685 1770.482400]
[2817.447189 1890.784436]	[2733.552770 1770.739392]
[2816.621939 1890.900871]	[2733.369154 1770.919127]
[2815.301029 1891.169708]	[2733.242726 1771.270630]
[2814.494844 1891.439086]	[2733.379386 1771.566633]
[2814.112431 1891.665449]	[2733.644279 1771.783315]
[2815.135142 1893.976223]	[2738.854824 1773.459307]
[2815.672031 1894.378407]	[2739.943945 1773.711893]
[2813.826481 1892.265467]	[2734.716794 1772.278546]
[2814.127241 1892.933238]	[2736.225376 1772.762336]
[2814.752338 1893.638720]	[2737.975213 1773.239953]
[2820.403595 1896.878030]	[2747.418442 1775.129322]
[2822.309207 1897.681021]	[2750.013948 1775.542443]
[2825.462378 1898.927870]	[2754.141056 1776.162518]
[2826.763607 1899.465037]	[2755.889404 1776.435791]
[2822.938674 1897.927246]	[2750.832586 1775.664179]
[2824.608478 1898.581166]	[2753.005285 1775.987638]
[2817.823677 1895.645713]	[2743.608654 1774.457583]
[2818.448217 1895.966613]	[2744.576935 1774.637675]
[2816.930448 1895.157456]	[2742.164256 1774.177318]
[2820.246634 1896.808458]	[2747.197686 1775.092634]
[2801.098249 1864.985505]	[2672.702633 1752.510453]
[2798.801569 1864.762539]	[2671.068296 1752.585155]
[2796.495734 1864.503156]	[2669.354541 1752.632564]
[2794.186097 1864.228661]	[2667.607453 1752.668656]
[2791.879628 1863.966250]	[2665.886157 1752.713810]
[2789.579832 1863.731804]	[2664.224919 1752.779993]
[2787.285147 1863.518028]	[2662.608028 1752.861715]
[2786.674490 1863.461340]	[2662.178105 1752.883622]
[2784.988774 1863.297963]	[2660.976961 1752.938754]
[2782.687519 1863.057772]	[2659.301803 1753.000689]
[2780.383248 1862.805732]	[2657.600502 1753.053744]
[2778.082568 1862.567911]	[2655.929509 1753.117498]
[2775.792732 1862.376448]	[2654.358496 1753.216154]
[2773.515098 1862.236013]	[2652.897534 1753.353234]
[2771.240438 1862.109396]	[2651.466046 1753.500777]
[2768.954944 1861.937713]	[2649.936388 1753.614459]
[2766.643688 1861.658325]	[2648.172758 1753.647116]
[2751.466145 1854.293368]	[2625.246663 1749.551254]
[2751.657968 1854.484831]	[2625.738425 1749.679801]
[2750.389614 1853.105256]	[2622.253308 1748.741142]
[2753.431224 1855.923770]	[2629.605366 1750.609800]
[2754.223157 1856.522222]	[2631.241313 1750.990590]
[2754.384992 1856.651439]	[2631.589804 1751.073789]
[2755.288681 1857.373687]	[2633.536786 1751.538882]
[2756.949683 1858.604823]	[2636.917120 1752.318401]
[2757.345746 1858.847839]	[2637.619440 1752.464861]
[2759.478527 1859.825513]	[2640.723182 1752.995565]
[2761.809548 1860.600183]	[2643.512724 1753.346532]
[2759.076171 1859.666147]	[2640.189094 1752.914989]
[2764.296665 1861.225519]	[2646.076228 1753.564216]
[2761.911377 1860.628990]	[2643.624220 1753.357944]
[2756.216051 1858.098962]	[2635.501864 1752.003674]
[2722.844480 1827.376401]	[2553.681259 1731.713105]
[2722.821372 1829.180312]	[2554.895002 1733.347725]
[2722.814918 1829.769755]	[2555.298494 1733.881149]
[2722.804088 1830.942244]	[2556.114196 1734.940891]
[2722.797061 1832.628854]	[2557.342634 1736.459848]
[2722.799375 1833.245670]	[2557.822847 1737.012298]
[2722.807079 1834.191296]	[2558.586172 1737.856569]
[2712.841868 1857.394608]	[2511.996214 1764.983590]
[2713.005673 1857.795812]	[2513.356424 1765.240341]
[2713.176954 1858.142647]	[2514.723519 1765.443451]
[2713.355508 1858.436738]	[2516.097325 1765.594525]
[2713.664668 1858.769991]	[2518.342442 1765.697930]
[2713.739321 1858.830361]	[2518.869277 1765.704833]
[2713.543692 1858.660508]	[2517.479874 1765.676266]
[2713.934211 1859.006555]	[2520.258567 1765.739564]
[2714.122528 1859.231699]	[2521.642716 1765.822420]
[2714.675743 1859.918033]	[2525.726124 1766.088246]
[2714.685210 1859.930330]	[2525.796188 1766.093311]
[2714.868543 1860.195702]	[2527.178070 1766.215434]
[2715.046031 1860.505197]	[2528.555411 1766.380902]
[2715.211543 1860.903769]	[2529.923014 1766.633958]
[2715.530037 1861.796317]	[2532.648935 1767.233661]
[2714.307795 1859.480478]	[2523.024744 1765.928459]
[2714.496521 1859.705060]	[2524.410232 1766.010583]
[2715.848073 1862.695941]	[2535.376441 1767.839908]
[2716.164564 1863.609810]	[2538.104591 1768.459768]
[2716.315297 1864.123299]	[2539.462963 1768.825192]
[2716.461618 1864.670740]	[2540.818039 1769.223902]
[2716.481592 1864.746536]	[2541.003844 1769.279280]
[2716.608080 1865.217463]	[2542.173750 1769.621799]
[2716.757211 1865.745628]	[2543.532234 1770.001323]
[2716.909101 1866.254289]	[2544.893552 1770.361549]
[2717.068179 1866.710344]	[2546.261571 1770.669920]
[2717.396427 1867.551190]	[2549.007731 1771.216236]
[2717.714687 1868.469117]	[2551.747307 1771.837959]
[2718.013489 1869.533978]	[2554.472163 1772.603768]
[2722.820323 1835.729993]	[2559.832956 1739.229785]
[2722.833312 1836.949694]	[2560.836899 1740.316696]
[2722.836817 1837.245840]	[2561.082978 1740.580362]
[2722.831312 1840.494327]	[2563.499365 1743.499898]
[2722.830956 1840.565779]	[2563.551127 1743.564247]
[2722.792410 1844.130233]	[2565.993066 1746.787659]
[2722.778250 1847.370715]	[2568.347319 1749.704470]
[2722.778392 1847.516165]	[2568.457937 1749.834896]
[2722.776365 1850.817128]	[2570.934967 1752.797885]
[2722.739320 1854.324379]	[2573.342433 1755.967508]
[2722.738298 1854.386778]	[2573.382915 1756.024126]
[2722.628563 1858.487096]	[2575.771112 1759.771000]
[2722.539194 1860.552362]	[2576.754619 1761.679620]
[2722.365786 1863.718272]	[2578.029596 1764.628132]
[2745.770795 1855.448832]	[2616.184442 1751.818971]
[2745.447909 1855.804288]	[2615.935293 1752.202964]
[2741.686823 1859.870593]	[2613.033361 1756.605587]
[2740.261706 1861.596218]	[2611.930842 1758.452379]
[2738.357161 1863.985546]	[2610.455956 1761.001102]
[2734.849510 1868.078978]	[2607.742952 1765.400952]
[2722.201084 1866.155516]	[2578.810442 1766.917674]
[2721.807406 1871.129928]	[2580.035604 1771.626801]
[2722.138236 1871.993423]	[2582.808153 1772.190965]
[2721.035631 1875.115659]	[2578.089649 1775.689793]
[2721.515904 1873.277587]	[2579.784896 1773.737026]
[2721.572082 1876.164226]	[2582.321131 1776.288769]
[2722.654272 1871.496156]	[2585.742061 1771.417963]
[2722.901524 1872.982406]	[2588.446764 1772.593119]
[2721.502860 1877.275757]	[2582.715004 1777.328986]
[2734.681690 1868.276901]	[2607.613087 1765.613510]
[2731.117979 1872.145624]	[2604.859480 1769.806208]
[2729.186737 1874.344493]	[2603.365273 1772.177741]
[2727.564764 1876.231756]	[2602.109507 1774.209008]
[2723.009955 1875.494053]	[2591.033973 1774.774891]
[2723.192878 1877.460589]	[2593.687256 1776.420616]
[2723.481656 1878.650656]	[2596.433673 1777.303213]
[2723.569947 1879.632357]	[2597.738403 1778.126438]
[2724.219816 1880.340855]	[2599.515929 1778.608625]
[2723.579699 1881.248423]	[2599.017777 1779.567659]
[2718.311384 1870.609042]	[2557.198236 1773.379157]
[2718.629584 1871.537255]	[2559.943720 1774.009707]
[2718.848225 1872.154198]	[2561.813941 1774.424207]
[2718.944390 1872.494159]	[2562.688296 1774.668036]
[2719.161904 1873.608509]	[2564.926255 1775.529295]
[2719.198640 1873.900852]	[2565.382830 1775.768136]
[2719.406139 1875.655198]	[2568.039173 1777.209496]
[2719.661947 1877.057175]	[2570.738990 1778.303915]
[2720.031883 1877.642144]	[2573.554683 1778.592989]
[2720.619862 1876.582317]	[2576.528379 1777.268842]
[2720.029075 1877.642356]	[2573.536494 1778.594996]
[2721.238294 1881.926406]	[2584.523722 1781.665055]
[2721.201513 1883.065036]	[2585.146009 1782.708768]
[2721.169095 1885.742405]	[2586.955776 1785.128316]
[2721.234293 1888.571625]	[2589.505406 1787.621312]
[2721.334303 1890.879026]	[2591.884487 1789.624274]
[2721.343297 1891.081351]	[2592.094688 1789.799730]
[2721.481375 1893.380300]	[2594.710953 1791.770423]
[2724.348731 1898.321686]	[2599.362474 1795.927486]
[2721.795943 1894.382764]	[2597.481200 1792.467009]
[2727.761755 1903.203458]	[2601.882177 1800.181763]
[2725.669448 1900.220277]	[2600.337503 1797.583128]
[2737.463563 1917.780963]	[2609.029099 1812.940231]
[2737.313201 1917.505777]	[2608.919083 1812.695155]
[2739.540039 1922.504944]	[2610.535279 1817.214020]
[2731.104618 1908.076158]	[2604.347779 1804.434841]
[2729.563279 1905.898364]	[2603.210087 1802.540469]
[2734.394114 1912.941711]	[2606.772040 1808.686396]
[2733.458601 1911.557280]	[2606.082707 1807.476781]
[2704.774815 1918.556564]	[2506.307540 1825.116073]
[2704.791915 1920.318257]	[2507.753319 1826.686800]
[2704.801514 1921.577712]	[2508.770047 1827.811332]
[2704.817399 1924.681682]	[2511.225150 1830.587538]
[2704.817010 1927.646766]	[2513.469235 1833.249283]
[2704.816515 1927.912711]	[2513.667709 1833.488285]
[2704.773047 1931.460669]	[2516.075583 1836.700746]
[2704.683771 1934.218051]	[2517.588799 1839.233308]
[2704.579427 1936.119493]	[2518.356450 1841.007548]
[2704.516497 1937.015791]	[2518.629646 1841.852851]
[2704.294191 1939.545302]	[2519.112436 1844.267656]
[2719.779605 1957.800164]	[2528.397138 1860.024978]
[2719.834240 1957.846932]	[2528.517600 1860.055433]
[2720.678136 1958.577327]	[2530.395213 1860.531946]
[2722.439325 1959.960723]	[2534.037928 1861.415378]
[2722.576481 1960.063451]	[2534.311776 1861.480229]
[2721.587752 1959.315676]	[2532.323200 1861.007018]
[2723.625427 1960.818430]	[2536.346492 1861.952010]
[2724.726744 1961.579756]	[2538.421287 1862.422603]
[2713.881126 1950.634619]	[2511.245199 1855.069621]
[2714.114402 1950.873121]	[2511.836498 1855.230407]
[2714.701891 1951.570836]	[2513.514849 1855.711709]
[2715.002134 1952.235808]	[2514.973924 1856.200424]
[2715.078728 1952.875394]	[2516.262484 1856.695009]
[2715.186820 1953.518865]	[2517.575634 1857.188944]
[2715.610427 1954.199037]	[2519.130386 1857.675171]
[2716.901769 1955.611410]	[2522.580334 1858.636884]
[2700.746587 1946.686056]	[2501.636038 1853.002655]
[2700.895937 1947.190619]	[2502.982813 1853.357333]
[2701.047086 1947.682566]	[2504.331580 1853.699463]
[2701.200951 1948.154914]	[2505.683183 1854.022156]
[2701.854856 1949.276313]	[2510.752719 1854.598418]
[2701.916767 1949.313539]	[2511.180538 1854.591090]
[2701.360042 1948.589877]	[2507.039736 1854.307860]
[2701.533605 1948.919124]	[2508.409213 1854.489178]
[2701.720072 1949.153190]	[2509.790245 1854.576538]
[2703.002265 1947.686480]	[2516.949071 1852.418067]
[2703.019683 1947.629040]	[2517.018043 1852.355086]
[2704.139605 1940.980878]	[2519.203191 1845.656737]
[2704.032240 1941.881249]	[2519.193028 1846.534770]
[2703.738172 1944.059079]	[2518.946485 1848.681178]
[2718.824999 1957.097761]	[2526.514061 1859.583212]
[2702.378062 1949.135033]	[2514.020903 1854.127670]
[2725.031948 1961.788436]	[2538.991631 1862.551196]
[2725.829990 1962.341669]	[2540.497732 1862.893337]
[2726.798097 1963.088309]	[2542.471405 1863.367640]
[2727.718810 1964.047585]	[2544.832694 1864.014390]
[2728.089494 1964.508417]	[2545.928460 1864.333337]
[2727.516430 1963.806590]	[2544.255076 1863.848567]
[2728.606611 1965.204149]	[2547.559612 1864.819744]
[2729.012893 1965.887425]	[2549.106801 1865.309162]
[2729.066413 1967.167630]	[2551.624919 1866.308177]
[2727.779158 1968.294737]	[2553.125141 1867.342616]
[2727.062351 1968.850411]	[2553.820518 1867.862165]
[2726.672149 1969.443894]	[2554.764992 1868.373404]
[2726.657460 1969.508412]	[2554.882509 1868.425760]
[2726.812434 1970.244442]	[2556.396568 1868.985483]
[2727.253698 1970.788764]	[2557.691450 1869.361389]
[2729.447612 1972.224778]	[2561.659170 1870.233082]
[2729.664655 1972.345525]	[2562.010183 1870.302573]
[2728.289934 1971.547490]	[2559.722100 1869.836296]
[2726.732350 1970.089640]	[2556.052629 1868.873292]
[2782.518777 1963.295842]	[2642.416648 1850.679826]
[2782.377259 1962.976858]	[2642.314503 1850.392494]
[2780.391763 1960.812699]	[2640.849247 1848.581519]
[2780.348306 1960.785378]	[2640.816891 1848.561140]
[2778.149358 1959.827274]	[2639.173711 1847.937595]
[2771.017768 1957.495002]	[2633.830722 1846.659313]
[2769.228340 1956.906260]	[2632.489395 1846.334991]
[2775.901776 1959.225213]	[2637.488490 1847.662666]
[2773.667588 1958.522008]	[2635.814293 1847.288621]
[2771.455422 1957.660649]	[2634.158443 1846.759442]
[2751.665418 1950.789430]	[2619.313286 1842.822221]
[2751.448391 1950.591062]	[2619.151995 1842.660573]
[2766.971039 1956.372787]	[2630.794018 1846.126958]
[2764.688530 1956.020868]	[2629.076614 1846.096898]
[2762.392548 1955.770601]	[2627.347128 1846.166436]
[2760.102432 1955.474530]	[2625.622222 1846.191132]
[2757.852675 1954.884838]	[2623.931386 1845.927846]
[2755.665876 1953.835260]	[2622.294054 1845.213392]
[2754.969187 1953.408909]	[2621.773605 1844.897224]
[2753.534453 1952.380326]	[2620.703764 1844.101108]
[2740.785076 1927.132229]	[2611.413180 1821.504832]
[2740.704928 1926.838180]	[2611.356616 1821.232321]
[2742.697493 1931.835319]	[2612.794919 1825.778577]
[2744.436248 1936.517426]	[2614.045249 1830.054457]
[2744.180562 1935.542683]	[2613.865392 1829.150089]
[2744.972893 1938.819858]	[2614.419147 1832.199598]
[2745.523954 1941.123590]	[2614.803908 1834.343918]
[2747.594071 1945.841833]	[2616.303920 1838.608326]
[2747.467103 1945.614641]	[2616.211071 1838.406688]
[2746.378088 1943.462089]	[2615.417409 1836.480762]
[2745.678307 1941.646146]	[2614.913387 1834.826345]
[2749.248803 1948.271981]	[2617.521371 1840.724907]
[2749.408386 1948.466504]	[2617.639323 1840.890651]
[2742.802586 1982.753683]	[2589.240703 1876.931078]
[2742.895483 1982.859609]	[2589.495750 1877.003187]
[2743.502989 1983.574260]	[2591.205284 1877.491960]
[2743.964377 1984.272407]	[2592.804598 1877.984763]
[2782.982905 1965.587464]	[2642.734336 1852.818718]
[2782.887708 1967.814350]	[2642.631766 1854.971106]
[2782.539235 1970.011947]	[2642.338886 1857.129750]
[2782.069157 1972.195174]	[2641.954612 1859.291206]
[2781.555998 1974.373281]	[2641.537938 1861.453738]
[2780.998619 1976.545986]	[2641.088007 1863.617247]
[2780.433384 1978.717578]	[2640.632140 1865.780917]
[2779.926662 1980.895583]	[2640.220222 1867.942935]
[2779.886838 1981.076881]	[2640.187715 1868.122587]
[2779.407363 1983.072006]	[2639.798841 1870.105296]
[2778.663471 1985.222215]	[2639.208571 1872.273307]
[2777.489131 1987.322704]	[2638.294595 1874.452626]
[2776.523224 1988.597695]	[2637.549020 1875.810271]
[2775.858205 1989.370332]	[2637.037113 1876.643989]
[2774.303079 1991.426439]	[2635.836374 1878.833572]
[2773.689542 1993.590642]	[2635.343799 1880.998287]
[2773.536354 1995.807677]	[2635.197530 1883.150731]
[2772.963281 1997.551551]	[2634.741238 1884.906058]
[2770.588519 1997.592329]	[2632.735422 1885.291789]
[2772.729455 1997.949107]	[2634.559431 1885.320432]
[2768.269444 1997.208077]	[2630.763329 1885.262481]
[2765.952397 1996.830915]	[2628.805501 1885.238454]
[2763.646400 1996.502876]	[2626.947616 1885.251514]
[2744.684170 1985.646291]	[2595.850870 1878.976285]
[2744.920579 1986.965785]	[2598.533337 1879.981361]
[2744.591247 1988.221568]	[2600.790094 1881.002422]
[2744.410779 1989.495778]	[2603.161646 1882.020385]
[2761.349890 1996.217142]	[2625.176172 1885.296491]
[2759.048648 1995.910135]	[2623.360510 1885.325423]
[2756.737729 1995.557616]	[2621.451221 1885.319936]
[2754.421184 1995.180130]	[2619.490078 1885.295597]
[2754.634891 1995.215716]	[2619.672530 1885.298435]
[2744.363311 1989.988613]	[2604.090687 1882.411464]
[2744.566467 1990.930282]	[2606.022246 1883.124321]
[2744.840234 1991.490196]	[2607.252172 1883.530260]
[2745.565611 1992.222709]	[2609.056513 1884.018376]
[2752.092647 1994.745983]	[2617.412389 1885.228370]
[2749.729476 1994.151130]	[2615.004760 1885.039551]
[2747.300689 1993.251065]	[2611.970661 1884.619731]
[2748.971154 1993.913711]	[2614.141907 1884.942577]
[2746.844423 1993.019227]	[2611.279116 1884.491781]
[2731.946355 1973.549181]	[2565.571915 1870.981378]
[2732.756683 1973.981958]	[2566.846691 1871.226557]
[2734.468136 1974.972747]	[2569.687648 1871.804428]
[2735.397535 1975.567762]	[2571.340619 1872.162833]
[2734.168912 1974.785261]	[2569.163328 1871.692226]
[2737.055193 1976.692320]	[2574.410911 1872.851540]
[2737.596104 1977.104006]	[2575.499386 1873.111281]
[2738.593081 1977.860798]	[2577.501436 1873.588371]
[2739.457994 1978.602730]	[2579.403578 1874.069094]
[2736.575378 1976.344763]	[2573.479520 1872.634928]
[2731.210737 1973.163554]	[2564.428510 1870.764468]
[2739.753054 1978.915265]	[2580.167658 1874.279637]
[2740.069922 1979.315923]	[2581.114245 1874.556674]
[2740.524305 1980.011238]	[2582.705876 1875.048506]
[2740.986975 1980.707853]	[2584.304193 1875.540324]
[2741.551267 1981.416551]	[2585.979920 1876.029706]
[2742.223220 1982.137897]	[2587.737548 1876.516362]
[2744.528062 1990.805605]	[2605.760430 1883.031286]
[2778.571537 2032.107549]	[2638.488506 1917.347854]
[2777.674500 2030.972230]	[2637.828315 1916.381690]
[2779.745675 2034.473048]	[2639.340305 1919.457569]
[2779.581451 2034.018667]	[2639.222893 1919.043785]
[2780.334777 2036.771095]	[2639.752212 1921.583904]
[2780.631604 2039.035123]	[2639.944399 1923.718276]
[2781.373243 2043.579556]	[2640.439995 1927.981818]
[2780.904557 2041.296858]	[2640.118635 1925.853717]
[2780.904445 2041.296211]	[2640.118555 1925.853111]
[2785.315057 2052.948498]	[2643.278469 1936.431233]
[2784.188285 2051.215756]	[2642.454113 1934.924747]
[2782.004076 2045.881376]	[2640.883215 1930.105439]
[2782.694885 2048.189759]	[2641.371473 1932.226793]
[2782.406954 2047.270759]	[2641.167384 1931.384083]
[2783.789407 2050.544526]	[2642.163076 1934.335823]
[2791.120703 2069.208944]	[2647.422535 1951.232844]
[2791.056113 2068.830606]	[2647.379196 1950.878591]
[2791.350989 2071.461844]	[2647.564576 1953.364118]
[2788.418755 2057.761984]	[2645.548044 1940.618824]
[2788.034144 2057.045828]	[2645.268499 1939.985025]
[2786.968423 2055.367098]	[2644.489617 1938.522330]
[2786.113718 2054.114569]	[2643.863581 1937.439243]
[2789.363068 2060.098410]	[2646.226305 1942.730130]
[2789.908617 2062.388585]	[2646.605078 1944.853037]
[2789.737209 2061.550601]	[2646.487706 1944.072294]
[2790.312920 2064.662332]	[2646.877786 1946.979979]
[2790.710296 2066.934984]	[2647.145278 1949.106752]
[2690.899667 2017.912605]	[2492.074426 1923.457115]
[2770.322654 1999.825790]	[2632.718391 1887.456051]
[2770.191444 1999.891141]	[2632.618526 1887.536956]
[2767.840384 2000.947291]	[2630.830347 1888.876435]
[2766.096364 2001.653524]	[2629.504606 1889.796044]
[2765.378884 2001.918967]	[2628.959465 1890.150285]
[2762.932328 2002.784288]	[2627.100775 1891.320149]
[2761.576216 2003.366795]	[2626.068830 1892.067722]
[2760.426760 2004.079701]	[2625.190954 1892.912355]
[2759.043363 2005.308537]	[2624.129090 1894.285901]
[2757.696965 2007.011232]	[2623.088382 1896.110600]
[2757.484911 2007.362278]	[2622.923300 1896.477774]
[2756.620012 2009.495519]	[2622.240188 1898.650544]
[2756.258736 2011.686587]	[2621.936747 1900.809396]
[2756.478609 2013.944204]	[2622.071442 1902.951767]
[2770.138983 2024.443944]	[2632.237772 1911.154812]
[2769.340496 2023.904261]	[2631.642973 1910.746920]
[2761.205960 2018.952477]	[2625.572446 1907.114813]
[2760.760151 2018.612298]	[2625.240540 1906.849452]
[2765.403619 2021.667430]	[2628.703553 1909.143153]
[2765.021353 2021.470988]	[2628.417785 1909.007348]
[2767.191734 2022.609882]	[2630.039825 1909.800973]
[2762.873558 2020.167381]	[2626.814636 1908.051903]
[2776.286859 2029.613794]	[2636.801402 1915.269316]
[2775.613597 2029.043860]	[2636.301855 1914.815253]
[2773.532687 2027.259119]	[2634.757912 1913.389298]
[2773.284823 2027.037317]	[2634.574114 1913.210563]
[2771.455241 2025.446887]	[2633.216573 1911.936062]
[2758.110101 2016.364211]	[2623.270310 1905.054315]
[2756.673396 2014.475840]	[2622.211206 1903.436408]
[2758.671525 2016.875513]	[2623.687271 1905.468387]
[2758.034178 2116.857226]	[2581.418349 2005.706450]
[2758.319453 2117.042057]	[2581.913252 2005.815873]
[2791.185014 2073.668967]	[2647.409103 1955.507547]
[2790.661065 2075.834523]	[2646.984875 1957.661898]
[2789.982816 2077.982140]	[2646.444750 1959.821087]
